epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,taxonomy_penalty,train_family_loss,train_genus_loss,train_loss,train_order_loss,train_species_indep_loss,train_species_loss,val_family_acc,val_family_acc_epoch,val_family_loss,val_genus_acc,val_genus_acc_epoch,val_genus_loss,val_loss,val_order_acc,val_order_acc_epoch,val_order_loss,val_species_acc,val_species_acc_epoch,val_species_indep_loss,val_species_loss,weight_family,weight_genus,weight_order,weight_species,weight_species_indep
0,,,479,0.34375,1.644309639930725,1.6939146518707275,1.7374610900878906,1.5104639530181885,1.7083940505981445,1.7312119007110596,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,489,0.21875,1.750064730644226,1.7988908290863037,1.8056919574737549,1.4914500713348389,1.96456778049469,1.8247581720352173,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,499,0.125,1.7419893741607666,1.792421579360962,1.8090813159942627,1.625533938407898,1.9017918109893799,1.8487179279327393,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,509,0.25,1.2949862480163574,1.313849687576294,1.3569464683532715,1.2103383541107178,1.3889001607894897,1.3355647325515747,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,519,0.1875,1.2971440553665161,1.383230447769165,1.4103074073791504,1.2670236825942993,1.4384820461273193,1.4392949342727661,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,529,0.125,1.190166711807251,1.2464300394058228,1.2446705102920532,1.0654826164245605,1.2641499042510986,1.2803266048431396,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,539,0.34375,1.7608357667922974,1.806057095527649,1.8662805557250977,1.5949255228042603,1.8947980403900146,1.8864681720733643,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,549,0.09375,1.3938322067260742,1.439803123474121,1.4815611839294434,1.2685937881469727,1.6605448722839355,1.5622321367263794,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,559,0.0625,1.4513261318206787,1.5216408967971802,1.5091482400894165,1.3670951128005981,1.6068401336669922,1.5377932786941528,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,569,0.1875,1.307626724243164,1.387272596359253,1.4042917490005493,1.2199817895889282,1.4459037780761719,1.434640645980835,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,579,0.34375,1.7382919788360596,1.7145308256149292,1.7918113470077515,1.3822903633117676,1.790933609008789,1.8752610683441162,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,589,0.34375,1.4701075553894043,1.5548834800720215,1.5536551475524902,1.2415271997451782,1.5627164840698242,1.5420560836791992,,,,,,,,,,,,,,,1.0,1.5,1.0,2.0,0.5
0,,,592,,,,,,,,0.801054835319519,0.801054835319519,1.3871217966079712,0.7913501858711243,0.7913501858711243,1.44717276096344,1.4183248281478882,0.8329113721847534,0.8329113721847534,1.2166547775268555,0.7810126543045044,0.7810126543045044,1.4738529920578003,1.4835314750671387,,,,,
,2.7230746418436735e-05,0.0002714480406590546,593,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,599,0.1875,1.5480372905731201,1.65045166015625,1.6156482696533203,1.3229423761367798,1.7378180027008057,1.6251249313354492,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,609,0.125,1.318822979927063,1.388536810874939,1.4019924402236938,1.2007843255996704,1.534456491470337,1.4450067281723022,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,619,0.15625,1.5178470611572266,1.5112941265106201,1.5287494659423828,1.3746342658996582,1.54379403591156,1.5260744094848633,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,629,0.125,1.5348353385925293,1.6002291440963745,1.5370696783065796,1.2946031093597412,1.5525498390197754,1.5318437814712524,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,639,0.1875,1.4516388177871704,1.5883152484893799,1.5631803274154663,1.3730247020721436,1.5973210334777832,1.5730456113815308,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,649,0.15625,1.2434062957763672,1.2933003902435303,1.3200123310089111,1.142033338546753,1.4076802730560303,1.3506803512573242,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,659,0.15625,1.2065043449401855,1.226250410079956,1.2647918462753296,1.1582822799682617,1.288513422012329,1.2758575677871704,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,669,0.25,1.5527944564819336,1.59412682056427,1.625910997390747,1.3801860809326172,1.7242414951324463,1.6333800554275513,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,679,0.34375,1.3829705715179443,1.444307804107666,1.461174726486206,1.2211699485778809,1.468421459197998,1.4237993955612183,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,689,0.28125,1.4829505681991577,1.553579330444336,1.5478131771087646,1.274139642715454,1.5394923686981201,1.5446112155914307,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,699,0.375,1.436903953552246,1.4974846839904785,1.493407130241394,1.1667132377624512,1.408198595046997,1.4764809608459473,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,709,0.03125,1.22768235206604,1.307843565940857,1.2933740615844727,1.1879751682281494,1.388383388519287,1.3249046802520752,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,719,0.09375,1.1215941905975342,1.1198534965515137,1.1564903259277344,1.0774857997894287,1.2434992790222168,1.1626085042953491,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,729,0.125,1.4924709796905518,1.6033949851989746,1.5677268505096436,1.3362658023834229,1.6798806190490723,1.5900005102157593,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,739,0.21875,1.194966197013855,1.2956507205963135,1.3267097473144531,1.132559061050415,1.381054401397705,1.366936445236206,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,749,0.1875,1.3434278964996338,1.4438518285751343,1.4169856309890747,1.1342647075653076,1.433213233947754,1.4566609859466553,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,759,0.25,1.7500622272491455,1.7896595001220703,1.759893536567688,1.370540976524353,1.8287467956542969,1.7678704261779785,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,769,0.15625,1.357187032699585,1.4195005893707275,1.4882546663284302,1.3106400966644287,1.560859203338623,1.5809681415557861,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,779,0.25,1.4107236862182617,1.4791697263717651,1.517284631729126,1.3857624530792236,1.534797191619873,1.5099167823791504,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,789,0.28125,1.4105952978134155,1.4452900886535645,1.453752040863037,1.1659587621688843,1.4950311183929443,1.445068359375,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,799,0.28125,1.421605110168457,1.5607010126113892,1.565202236175537,1.1899569034576416,1.698506236076355,1.6237339973449707,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,809,0.125,1.4051727056503296,1.4087477922439575,1.4045984745025635,1.1874926090240479,1.449847936630249,1.4222402572631836,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,819,0.125,1.2530690431594849,1.2841339111328125,1.277030348777771,1.16360604763031,1.2579798698425293,1.2695550918579102,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,829,0.28125,1.4005229473114014,1.43764328956604,1.4692599773406982,1.26505708694458,1.4693188667297363,1.459668755531311,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,839,0.09375,1.1874873638153076,1.2497895956039429,1.244080901145935,1.090111494064331,1.257731556892395,1.284375548362732,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,849,0.15625,1.2216659784317017,1.3053772449493408,1.3091633319854736,1.1203382015228271,1.3595519065856934,1.3426721096038818,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,859,0.21875,1.4520137310028076,1.4361543655395508,1.4934263229370117,1.2834291458129883,1.596168041229248,1.5041687488555908,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,869,0.34375,1.5746619701385498,1.5981605052947998,1.6277809143066406,1.3344660997390747,1.6539841890335083,1.6090114116668701,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,879,0.03125,1.0802537202835083,1.1397305727005005,1.0966840982437134,0.8842547535896301,1.167990803718567,1.1409027576446533,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,889,0.15625,1.5383622646331787,1.6443819999694824,1.6402031183242798,1.4925587177276611,1.6385815143585205,1.6674959659576416,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,899,0.1875,1.4646639823913574,1.5146286487579346,1.575597882270813,1.3817307949066162,1.7021853923797607,1.628469467163086,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,909,0.15625,1.0886421203613281,1.1131011247634888,1.1450068950653076,1.1258970499038696,1.1208341121673584,1.1190040111541748,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,919,0.21875,1.5730668306350708,1.6565865278244019,1.6529945135116577,1.353217363357544,1.6771125793457031,1.7010228633880615,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,929,0.09375,1.2426776885986328,1.2787964344024658,1.2707844972610474,1.136749267578125,1.2559489011764526,1.292440414428711,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,939,0.125,1.1991277933120728,1.294548511505127,1.2883951663970947,1.0031311511993408,1.3866029977798462,1.3696236610412598,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,949,0.34375,1.3029003143310547,1.3475944995880127,1.3859375715255737,1.1322205066680908,1.4298670291900635,1.3646858930587769,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,959,0.21875,1.3292293548583984,1.368316888809204,1.3547813892364502,1.100418210029602,1.3696733713150024,1.3482866287231445,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,969,0.21875,1.3348162174224854,1.3805898427963257,1.3931866884231567,1.1513562202453613,1.4465248584747314,1.4068548679351807,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,979,0.125,1.1892313957214355,1.2308757305145264,1.253222942352295,1.029883623123169,1.3158633708953857,1.3215255737304688,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,989,0.25,1.4791061878204346,1.5227704048156738,1.5208367109298706,1.3599228858947754,1.490688443183899,1.4775694608688354,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,999,0.1875,1.429607629776001,1.5313893556594849,1.57833993434906,1.3474138975143433,1.6763757467269897,1.6648221015930176,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1009,0.0625,1.1096162796020508,1.2348613739013672,1.209325909614563,1.0266811847686768,1.327021598815918,1.2632369995117188,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1019,0.125,1.1247748136520386,1.1825509071350098,1.202560305595398,1.0592005252838135,1.2654345035552979,1.2365567684173584,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1029,0.125,1.0429624319076538,1.1962683200836182,1.1507749557495117,0.9607471227645874,1.2052748203277588,1.1757681369781494,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1039,0.125,1.4437901973724365,1.4818973541259766,1.466331958770752,1.2260997295379639,1.4565212726593018,1.5119380950927734,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1049,0.15625,1.4467153549194336,1.5513030290603638,1.5280673503875732,1.29392671585083,1.579408884048462,1.5603848695755005,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1059,0.125,1.3240963220596313,1.395645022392273,1.4095858335494995,1.248988389968872,1.4581146240234375,1.4549082517623901,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1069,0.125,1.0946135520935059,1.3446574211120605,1.265392541885376,1.0304831266403198,1.3241764307022095,1.3174619674682617,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1079,0.0,1.2017152309417725,1.3004417419433594,1.2583765983581543,1.0562713146209717,1.3244296312332153,1.338196039199829,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1089,0.125,1.477180004119873,1.525068998336792,1.5301203727722168,1.3522330522537231,1.5545798540115356,1.5670855045318604,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1099,0.1875,1.1616629362106323,1.2777979373931885,1.2630012035369873,1.100382685661316,1.311731219291687,1.2583613395690918,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1109,0.21875,1.3506577014923096,1.4575176239013672,1.4247740507125854,1.0769072771072388,1.5119924545288086,1.4561669826507568,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1119,0.125,1.3397362232208252,1.3867214918136597,1.3644071817398071,1.1377689838409424,1.443087100982666,1.3774333000183105,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1129,0.15625,1.4697778224945068,1.5169932842254639,1.5283156633377075,1.336982250213623,1.6270034313201904,1.5423427820205688,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1139,0.21875,1.4954159259796143,1.581128478050232,1.570934534072876,1.292076587677002,1.6092922687530518,1.598017692565918,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1149,0.125,1.312074899673462,1.3698794841766357,1.3787736892700195,1.2285561561584473,1.4352807998657227,1.40390145778656,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1159,0.15625,1.457564115524292,1.4448468685150146,1.4920687675476074,1.3339414596557617,1.5812268257141113,1.507004976272583,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1169,0.0625,1.48882257938385,1.487006425857544,1.5375382900238037,1.30061936378479,1.7016382217407227,1.6381871700286865,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1179,0.3125,1.5349229574203491,1.558050513267517,1.588529348373413,1.3162494897842407,1.6330804824829102,1.5744023323059082,,,,,,,,,,,,,,,1.003999948501587,1.5099999904632568,0.9940000176429749,2.0199999809265137,0.5
1,,,1185,,,,,,,,0.847890317440033,0.847890317440033,1.2482537031173706,0.8314346075057983,0.8314346075057983,1.3052217960357666,1.28032386302948,0.8677214980125427,0.8677214980125427,1.1139787435531616,0.8236286640167236,0.8236286640167236,1.3329142332077026,1.335667610168457,,,,,
,1.9980746418436735e-05,0.0001966980406590546,1186,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,1189,0.125,1.0149614810943604,1.0716419219970703,1.1108585596084595,0.9517165422439575,1.213679313659668,1.1651214361190796,,,,,,,,,,,,,,,1.0080000162124634,1.5199999809265137,0.9879999756813049,2.0399999618530273,0.5
2,,,1199,0.03125,1.167728304862976,1.2217130661010742,1.249071717262268,1.0392684936523438,1.4286363124847412,1.3486956357955933,,,,,,,,,,,,,,,1.0080000162124634,1.5199999809265137,0.9879999756813049,2.0399999618530273,0.5
2,,,1209,0.3125,1.2031654119491577,1.2273437976837158,1.2855545282363892,1.1097195148468018,1.2531993389129639,1.2771875858306885,,,,,,,,,,,,,,,1.0080000162124634,1.5199999809265137,0.9879999756813049,2.0399999618530273,0.5
2,,,1219,0.15625,1.1597673892974854,1.2127975225448608,1.2162445783615112,1.0491005182266235,1.271730899810791,1.221300482749939,,,,,,,,,,,,,,,1.0080000162124634,1.5199999809265137,0.9879999756813049,2.0399999618530273,0.5
