epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_family_loss,train_genus_loss,train_loss,train_order_loss,train_species_loss,val_family_acc,val_family_acc_epoch,val_family_loss,val_genus_acc,val_genus_acc_epoch,val_genus_loss,val_loss,val_order_acc,val_order_acc_epoch,val_order_loss,val_species_acc,val_species_acc_epoch,val_species_loss
,2.9999999999999997e-05,0.0003,0,,,,,,,,,,,,,,,,,,
0,,,9,4.174410820007324,4.369452953338623,4.246565341949463,3.654222249984741,4.428484916687012,,,,,,,,,,,,,
0,,,19,3.8913607597351074,4.164318561553955,3.9727251529693604,3.116459369659424,4.2107744216918945,,,,,,,,,,,,,
0,,,29,3.769080400466919,4.051943302154541,3.8701260089874268,3.1247949600219727,4.083431720733643,,,,,,,,,,,,,
0,,,39,3.678347587585449,3.7858738899230957,3.6585397720336914,2.8949618339538574,3.8502185344696045,,,,,,,,,,,,,
0,,,49,3.341031074523926,3.486585855484009,3.4073917865753174,2.560757637023926,3.722506523132324,,,,,,,,,,,,,
0,,,59,3.095777750015259,3.3436362743377686,3.2033045291900635,2.476257801055908,3.446373462677002,,,,,,,,,,,,,
0,,,69,2.8501148223876953,2.9773874282836914,2.902625560760498,2.396773338317871,3.07666277885437,,,,,,,,,,,,,
0,,,79,2.4953794479370117,2.657179594039917,2.4961204528808594,1.870285987854004,2.618051290512085,,,,,,,,,,,,,
0,,,89,2.2472217082977295,2.3542640209198,2.280663251876831,1.539940595626831,2.5381362438201904,,,,,,,,,,,,,
0,,,99,2.7016000747680664,2.7759242057800293,2.7710580825805664,2.2164907455444336,3.0306665897369385,,,,,,,,,,,,,
0,,,109,2.3504157066345215,2.497415065765381,2.4400315284729004,2.0760116577148438,2.593501567840576,,,,,,,,,,,,,
0,,,119,2.1678173542022705,2.3240160942077637,2.2615163326263428,1.8758628368377686,2.421996831893921,,,,,,,,,,,,,
0,,,129,2.40494441986084,2.407957077026367,2.3678786754608154,1.9926420450210571,2.463670492172241,,,,,,,,,,,,,
0,,,139,2.2155747413635254,2.254384994506836,2.193791627883911,1.8622345924377441,2.2648696899414062,,,,,,,,,,,,,
0,,,149,1.7825270891189575,1.8203308582305908,1.780687928199768,1.591587781906128,1.8235100507736206,,,,,,,,,,,,,
0,,,159,1.9031500816345215,2.1526031494140625,2.0715203285217285,1.8460861444473267,2.1978492736816406,,,,,,,,,,,,,
0,,,169,2.005619525909424,2.0526366233825684,1.9822474718093872,1.6051781177520752,2.0627403259277344,,,,,,,,,,,,,
0,,,179,1.8265314102172852,1.8409888744354248,1.8291689157485962,1.41437566280365,1.9872126579284668,,,,,,,,,,,,,
0,,,189,1.927169680595398,2.0281484127044678,1.9723601341247559,1.6534013748168945,2.0824270248413086,,,,,,,,,,,,,
0,,,199,1.7414305210113525,1.7759671211242676,1.7399078607559204,1.454113483428955,1.8244643211364746,,,,,,,,,,,,,
0,,,209,1.7082287073135376,1.8026249408721924,1.7474175691604614,1.4764877557754517,1.8351366519927979,,,,,,,,,,,,,
0,,,219,1.4853253364562988,1.6165926456451416,1.5396034717559814,1.288188099861145,1.61114501953125,,,,,,,,,,,,,
0,,,229,1.5782791376113892,1.625187873840332,1.5757184028625488,1.3653461933135986,1.6187549829483032,,,,,,,,,,,,,
0,,,239,1.869333267211914,2.0111472606658936,1.908259391784668,1.5463056564331055,1.9940855503082275,,,,,,,,,,,,,
0,,,249,1.7552376985549927,1.8146954774856567,1.7479097843170166,1.4940896034240723,1.791612148284912,,,,,,,,,,,,,
0,,,259,1.701564073562622,1.7868061065673828,1.7751561403274536,1.5320963859558105,1.9072151184082031,,,,,,,,,,,,,
0,,,269,1.2352921962738037,1.3226680755615234,1.296496033668518,1.195939064025879,1.3525034189224243,,,,,,,,,,,,,
0,,,279,1.7028520107269287,1.6649978160858154,1.6816502809524536,1.5662789344787598,1.7283992767333984,,,,,,,,,,,,,
0,,,289,1.5798931121826172,1.6589789390563965,1.611000418663025,1.5155409574508667,1.6294655799865723,,,,,,,,,,,,,
0,,,299,1.4540657997131348,1.5848485231399536,1.537064790725708,1.2853026390075684,1.6493415832519531,,,,,,,,,,,,,
0,,,309,1.7007452249526978,1.7537959814071655,1.7336333990097046,1.503282070159912,1.8293766975402832,,,,,,,,,,,,,
0,,,319,1.6424856185913086,1.726205825805664,1.6804509162902832,1.4363750219345093,1.764256238937378,,,,,,,,,,,,,
0,,,329,1.8177223205566406,1.875558614730835,1.8167810440063477,1.5622036457061768,1.8710253238677979,,,,,,,,,,,,,
0,,,339,1.5985045433044434,1.6950047016143799,1.6171914339065552,1.2735254764556885,1.7036192417144775,,,,,,,,,,,,,
0,,,349,1.5908892154693604,1.6621978282928467,1.6369529962539673,1.384718894958496,1.7452888488769531,,,,,,,,,,,,,
0,,,359,1.5018980503082275,1.507246971130371,1.4871028661727905,1.2013499736785889,1.576411247253418,,,,,,,,,,,,,
0,,,369,1.4255781173706055,1.439283847808838,1.421172857284546,1.3329596519470215,1.4393260478973389,,,,,,,,,,,,,
0,,,379,1.2487401962280273,1.32168710231781,1.3021786212921143,1.1059685945510864,1.3971188068389893,,,,,,,,,,,,,
0,,,389,1.4177882671356201,1.4651758670806885,1.444430947303772,1.2382197380065918,1.526305079460144,,,,,,,,,,,,,
0,,,399,1.5014545917510986,1.7012615203857422,1.627785086631775,1.3988370895385742,1.7363810539245605,,,,,,,,,,,,,
0,,,409,1.3550764322280884,1.4914424419403076,1.4223854541778564,1.2575017213821411,1.4734784364700317,,,,,,,,,,,,,
0,,,419,1.6834142208099365,1.6853697299957275,1.6814411878585815,1.518796443939209,1.7421722412109375,,,,,,,,,,,,,
0,,,429,1.6692605018615723,1.7063260078430176,1.6671503782272339,1.5345001220703125,1.6876037120819092,,,,,,,,,,,,,
0,,,439,1.8730132579803467,1.9275174140930176,1.8774410486221313,1.7409552335739136,1.894630789756775,,,,,,,,,,,,,
0,,,449,1.3989648818969727,1.478311538696289,1.4569331407546997,1.2144407033920288,1.5716079473495483,,,,,,,,,,,,,
0,,,459,1.634741187095642,1.691136360168457,1.6481648683547974,1.4670672416687012,1.6942808628082275,,,,,,,,,,,,,
0,,,469,1.2664024829864502,1.3476775884628296,1.331357479095459,1.2165100574493408,1.4032130241394043,,,,,,,,,,,,,
