epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_family_loss,train_genus_loss,train_loss,train_order_loss,train_species_loss,val_family_acc,val_family_acc_epoch,val_family_loss,val_genus_acc,val_genus_acc_epoch,val_genus_loss,val_loss,val_order_acc,val_order_acc_epoch,val_order_loss,val_species_acc,val_species_acc_epoch,val_species_loss
,2.9999999999999997e-05,0.0003,0,,,,,,,,,,,,,,,,,,
0,,,9,3.806596279144287,3.9942355155944824,3.7916762828826904,2.660590410232544,4.073111057281494,,,,,,,,,,,,,
0,,,19,3.4872846603393555,3.7335758209228516,3.5857200622558594,2.7188549041748047,3.8732423782348633,,,,,,,,,,,,,
0,,,29,3.487398624420166,3.641913890838623,3.4566826820373535,2.6654257774353027,3.6065709590911865,,,,,,,,,,,,,
0,,,39,2.9150497913360596,3.085362672805786,2.9263811111450195,2.2741637229919434,3.0668811798095703,,,,,,,,,,,,,
0,,,49,2.4041311740875244,2.5626206398010254,2.455636739730835,1.8957879543304443,2.624892473220825,,,,,,,,,,,,,
0,,,59,2.789036512374878,2.8019979000091553,2.7584595680236816,2.067193031311035,2.981788396835327,,,,,,,,,,,,,
0,,,69,2.3721463680267334,2.7234413623809814,2.5605697631835938,1.9306650161743164,2.795288324356079,,,,,,,,,,,,,
0,,,79,1.9995067119598389,2.105573892593384,2.031947135925293,1.6592319011688232,2.1415956020355225,,,,,,,,,,,,,
0,,,89,2.436993360519409,2.50604248046875,2.4297232627868652,2.1643850803375244,2.4704411029815674,,,,,,,,,,,,,
0,,,99,2.154409170150757,2.301518678665161,2.22284197807312,1.6989325284957886,2.4105236530303955,,,,,,,,,,,,,
0,,,109,2.153047800064087,2.192352056503296,2.1545002460479736,1.9649256467819214,2.2009196281433105,,,,,,,,,,,,,
0,,,119,1.8239555358886719,2.1305785179138184,2.003777027130127,1.548816442489624,2.1922123432159424,,,,,,,,,,,,,
0,,,129,1.9979662895202637,2.0601327419281006,2.055532455444336,1.7935857772827148,2.1911702156066895,,,,,,,,,,,,,
0,,,139,1.6608350276947021,1.8119492530822754,1.7508870363235474,1.4952170848846436,1.858336329460144,,,,,,,,,,,,,
0,,,149,1.7118555307388306,1.7923239469528198,1.790797472000122,1.4570719003677368,1.9704316854476929,,,,,,,,,,,,,
0,,,159,2.048506021499634,2.0814902782440186,2.0396971702575684,1.6804004907608032,2.1446962356567383,,,,,,,,,,,,,
0,,,169,1.8280885219573975,1.9522727727890015,1.901978850364685,1.4791855812072754,2.075194835662842,,,,,,,,,,,,,
0,,,179,1.7741129398345947,1.8068830966949463,1.7730681896209717,1.573695182800293,1.8251385688781738,,,,,,,,,,,,,
0,,,189,1.5078786611557007,1.574803113937378,1.554358720779419,1.3746949434280396,1.6377564668655396,,,,,,,,,,,,,
0,,,199,1.640265941619873,1.747361183166504,1.6799160242080688,1.3587112426757812,1.7782318592071533,,,,,,,,,,,,,
0,,,209,1.5379443168640137,1.7502862215042114,1.66718327999115,1.3861212730407715,1.7906687259674072,,,,,,,,,,,,,
0,,,219,1.5065407752990723,1.67942476272583,1.5815051794052124,1.3264018297195435,1.6501893997192383,,,,,,,,,,,,,
0,,,229,1.60137939453125,1.7692071199417114,1.6740800142288208,1.2550432682037354,1.8092130422592163,,,,,,,,,,,,,
0,,,239,1.923583745956421,1.9508357048034668,1.9015079736709595,1.5436174869537354,1.991956353187561,,,,,,,,,,,,,
0,,,249,1.80489981174469,1.803656816482544,1.8254863023757935,1.586225986480713,1.951005458831787,,,,,,,,,,,,,
0,,,259,1.5487781763076782,1.6504617929458618,1.627209186553955,1.4643664360046387,1.7208027839660645,,,,,,,,,,,,,
0,,,269,1.4336950778961182,1.4655182361602783,1.4439185857772827,1.2609140872955322,1.505974531173706,,,,,,,,,,,,,
0,,,279,1.4363665580749512,1.579804539680481,1.4948290586471558,1.2048590183258057,1.5779139995574951,,,,,,,,,,,,,
0,,,289,1.5087189674377441,1.5276858806610107,1.5452475547790527,1.414247989654541,1.6336135864257812,,,,,,,,,,,,,
0,,,299,1.6474180221557617,1.6451101303100586,1.6310431957244873,1.4557909965515137,1.680065631866455,,,,,,,,,,,,,
0,,,309,1.4760932922363281,1.5294983386993408,1.4792754650115967,1.3583829402923584,1.489363431930542,,,,,,,,,,,,,
0,,,319,1.288283109664917,1.4872455596923828,1.4176524877548218,1.1285269260406494,1.5552496910095215,,,,,,,,,,,,,
0,,,329,1.4906667470932007,1.5393648147583008,1.517464280128479,1.4367306232452393,1.5483160018920898,,,,,,,,,,,,,
0,,,339,1.4949989318847656,1.4834635257720947,1.5039823055267334,1.4244308471679688,1.557607650756836,,,,,,,,,,,,,
0,,,349,1.4355885982513428,1.4152860641479492,1.422101616859436,1.3441557884216309,1.4506402015686035,,,,,,,,,,,,,
0,,,359,1.2051427364349365,1.2736244201660156,1.2276110649108887,1.0922843217849731,1.2584116458892822,,,,,,,,,,,,,
0,,,369,1.2718058824539185,1.3266222476959229,1.292380690574646,1.1554608345031738,1.3320999145507812,,,,,,,,,,,,,
0,,,379,1.43230140209198,1.436895728111267,1.4299896955490112,1.3953466415405273,1.4369349479675293,,,,,,,,,,,,,
0,,,389,1.4734125137329102,1.518147587776184,1.4938288927078247,1.268967866897583,1.5765678882598877,,,,,,,,,,,,,
0,,,399,1.113682508468628,1.2104504108428955,1.1918662786483765,1.0422828197479248,1.2837423086166382,,,,,,,,,,,,,
0,,,409,1.3913207054138184,1.4774445295333862,1.4420464038848877,1.178429126739502,1.5496097803115845,,,,,,,,,,,,,
0,,,419,1.4885036945343018,1.5372350215911865,1.567343831062317,1.3688545227050781,1.7181302309036255,,,,,,,,,,,,,
0,,,429,1.414790153503418,1.5336637496948242,1.4990357160568237,1.329767107963562,1.5895881652832031,,,,,,,,,,,,,
0,,,439,1.2980473041534424,1.3615435361862183,1.297325849533081,1.1094714403152466,1.3206604719161987,,,,,,,,,,,,,
0,,,449,1.1803754568099976,1.3004498481750488,1.243045449256897,1.0266177654266357,1.3212946653366089,,,,,,,,,,,,,
0,,,459,1.3789803981781006,1.4840377569198608,1.413521409034729,1.1134095191955566,1.497877597808838,,,,,,,,,,,,,
