epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_family_loss,train_genus_loss,train_loss,train_order_loss,train_species_loss,val_family_acc,val_family_acc_epoch,val_family_loss,val_genus_acc,val_genus_acc_epoch,val_genus_loss,val_loss,val_order_acc,val_order_acc_epoch,val_order_loss,val_species_acc,val_species_acc_epoch,val_species_loss
,1e-05,0.0001,0,,,,,,,,,,,,,,,,,,
0,,,9,4.125638961791992,4.269373416900635,4.1529765129089355,3.427788734436035,4.366335868835449,,,,,,,,,,,,,
0,,,19,3.982083559036255,4.158174991607666,4.000980377197266,3.07804274559021,4.255736827850342,,,,,,,,,,,,,
0,,,29,3.9376955032348633,4.155170917510986,3.9945712089538574,2.995192289352417,4.299968242645264,,,,,,,,,,,,,
0,,,39,3.62448787689209,3.873988389968872,3.696881055831909,2.767791509628296,3.970266819000244,,,,,,,,,,,,,
0,,,49,3.6576576232910156,3.8161730766296387,3.6754515171051025,2.805392026901245,3.9215736389160156,,,,,,,,,,,,,
0,,,59,3.49275541305542,3.65077543258667,3.487945079803467,2.6435818672180176,3.692539930343628,,,,,,,,,,,,,
0,,,69,3.004739761352539,3.103365182876587,3.0275003910064697,2.1856515407562256,3.3172035217285156,,,,,,,,,,,,,
0,,,79,2.945107936859131,3.137599468231201,2.901135206222534,1.9012720584869385,3.0855252742767334,,,,,,,,,,,,,
0,,,89,2.866436243057251,3.0846590995788574,2.9071342945098877,2.0911865234375,3.1159117221832275,,,,,,,,,,,,,
0,,,99,2.5593318939208984,2.7638962268829346,2.6125435829162598,1.9034863710403442,2.8070106506347656,,,,,,,,,,,,,
0,,,109,2.494157314300537,2.4681804180145264,2.4226531982421875,1.9552993774414062,2.530270576477051,,,,,,,,,,,,,
0,,,119,2.47763991355896,2.6648173332214355,2.5199952125549316,1.8719592094421387,2.6887643337249756,,,,,,,,,,,,,
0,,,129,2.6440553665161133,2.6142282485961914,2.5492467880249023,2.117051124572754,2.6132543087005615,,,,,,,,,,,,,
0,,,139,2.152951717376709,2.325913667678833,2.174913167953491,1.6235966682434082,2.287815570831299,,,,,,,,,,,,,
0,,,149,1.738423228263855,1.9739934206008911,1.865923285484314,1.3378030061721802,2.0672149658203125,,,,,,,,,,,,,
0,,,159,2.0373926162719727,2.1489195823669434,2.032649278640747,1.69489324092865,2.0718891620635986,,,,,,,,,,,,,
0,,,169,1.6933931112289429,1.7221198081970215,1.7040866613388062,1.4726008176803589,1.788670301437378,,,,,,,,,,,,,
0,,,179,1.6728439331054688,1.7668745517730713,1.6699432134628296,1.3725132942199707,1.7096294164657593,,,,,,,,,,,,,
0,,,189,1.9488425254821777,2.111278533935547,1.9550784826278687,1.472994089126587,2.02669358253479,,,,,,,,,,,,,
0,,,199,1.6114935874938965,1.8362287282943726,1.7565549612045288,1.4510194063186646,1.902066707611084,,,,,,,,,,,,,
0,,,209,2.2032673358917236,2.294205904006958,2.2439141273498535,1.9042081832885742,2.363950729370117,,,,,,,,,,,,,
0,,,219,1.6376696825027466,1.6339478492736816,1.631474256515503,1.3483259677886963,1.739037275314331,,,,,,,,,,,,,
0,,,229,1.4865520000457764,1.5070140361785889,1.4987246990203857,1.189827561378479,1.6229557991027832,,,,,,,,,,,,,
0,,,239,1.4186666011810303,1.620439052581787,1.5189034938812256,1.2089412212371826,1.6218023300170898,,,,,,,,,,,,,
0,,,249,1.4008331298828125,1.5962796211242676,1.5266530513763428,1.2645657062530518,1.6512787342071533,,,,,,,,,,,,,
0,,,259,1.3503222465515137,1.5179368257522583,1.4691917896270752,1.2917141914367676,1.5725080966949463,,,,,,,,,,,,,
0,,,269,1.5244807004928589,1.5376570224761963,1.5655697584152222,1.5143511295318604,1.6330405473709106,,,,,,,,,,,,,
0,,,279,1.4284193515777588,1.4753237962722778,1.4038642644882202,1.1770825386047363,1.4226758480072021,,,,,,,,,,,,,
0,,,289,1.2157847881317139,1.2947322130203247,1.2502248287200928,0.9141240119934082,1.3697230815887451,,,,,,,,,,,,,
0,,,299,1.3565489053726196,1.381942868232727,1.3092188835144043,0.9490541219711304,1.3667073249816895,,,,,,,,,,,,,
0,,,309,1.3102880716323853,1.3803434371948242,1.3333851099014282,1.0429902076721191,1.4258345365524292,,,,,,,,,,,,,
0,,,319,1.581713080406189,1.6466588973999023,1.6250935792922974,1.3779560327529907,1.7327245473861694,,,,,,,,,,,,,
0,,,329,1.4728797674179077,1.530637264251709,1.4882655143737793,1.2439872026443481,1.5613107681274414,,,,,,,,,,,,,
0,,,339,1.684675693511963,1.736980676651001,1.7215713262557983,1.591292381286621,1.7834924459457397,,,,,,,,,,,,,
0,,,349,1.750054121017456,1.757609486579895,1.7454293966293335,1.694767713546753,1.753174901008606,,,,,,,,,,,,,
0,,,359,1.3542364835739136,1.4338161945343018,1.340996503829956,1.090215802192688,1.3591090440750122,,,,,,,,,,,,,
0,,,369,1.174894094467163,1.1784065961837769,1.1894733905792236,1.045660138130188,1.2645994424819946,,,,,,,,,,,,,
0,,,379,1.2720545530319214,1.4452264308929443,1.3347172737121582,1.0576307773590088,1.3947420120239258,,,,,,,,,,,,,
0,,,389,1.5035817623138428,1.596121072769165,1.5504648685455322,1.0797364711761475,1.730360746383667,,,,,,,,,,,,,
0,,,399,1.2826313972473145,1.3594266176223755,1.3418043851852417,1.270931601524353,1.3915594816207886,,,,,,,,,,,,,
0,,,409,1.2564414739608765,1.3620047569274902,1.2891345024108887,1.022614598274231,1.3570618629455566,,,,,,,,,,,,,
0,,,419,1.1768089532852173,1.3399642705917358,1.322873830795288,1.195769190788269,1.44768226146698,,,,,,,,,,,,,
0,,,429,1.1292986869812012,1.1678475141525269,1.184122920036316,0.9982752203941345,1.3043768405914307,,,,,,,,,,,,,
0,,,439,1.2026381492614746,1.2593895196914673,1.2216930389404297,0.977632462978363,1.3005931377410889,,,,,,,,,,,,,
0,,,449,1.4677460193634033,1.4306607246398926,1.4355605840682983,1.3393582105636597,1.4586498737335205,,,,,,,,,,,,,
0,,,459,1.3222090005874634,1.3176815509796143,1.3274972438812256,1.172344446182251,1.4005835056304932,,,,,,,,,,,,,
0,,,469,1.1746972799301147,1.1205167770385742,1.1401500701904297,0.8696135878562927,1.2433427572250366,,,,,,,,,,,,,
0,,,479,1.0016999244689941,1.0679460763931274,1.0198549032211304,0.7531064748764038,1.0989744663238525,,,,,,,,,,,,,
0,,,489,1.2188668251037598,1.241537094116211,1.2357184886932373,1.099361538887024,1.2957171201705933,,,,,,,,,,,,,
0,,,499,1.4026401042938232,1.453135371208191,1.4106985330581665,1.1392407417297363,1.490167260169983,,,,,,,,,,,,,
0,,,509,1.1046648025512695,1.312471628189087,1.2001665830612183,0.9873174428939819,1.252763271331787,,,,,,,,,,,,,
0,,,519,1.3365424871444702,1.4180785417556763,1.3306374549865723,1.0444918870925903,1.3715996742248535,,,,,,,,,,,,,
0,,,529,1.2719495296478271,1.4050898551940918,1.327514410018921,1.0885462760925293,1.3943803310394287,,,,,,,,,,,,,
0,,,539,0.9947603344917297,1.1057367324829102,1.039512276649475,0.8008209466934204,1.1088602542877197,,,,,,,,,,,,,
0,,,549,0.921907901763916,1.2071388959884644,1.0671002864837646,0.7176392078399658,1.1819690465927124,,,,,,,,,,,,,
0,,,559,0.9008234739303589,0.9487091302871704,0.9408009648323059,0.8991802334785461,0.9751091003417969,,,,,,,,,,,,,
0,,,569,0.9922455549240112,1.1131876707077026,1.08133065700531,0.9145025610923767,1.1760270595550537,,,,,,,,,,,,,
0,,,579,1.2109535932540894,1.3023557662963867,1.2466189861297607,1.1604799032211304,1.2578845024108887,,,,,,,,,,,,,
0,,,589,1.0765851736068726,1.1380534172058105,1.0786751508712769,0.8493813276290894,1.1241439580917358,,,,,,,,,,,,,
0,,,599,1.262626051902771,1.275214672088623,1.2574678659439087,1.146981120109558,1.2843701839447021,,,,,,,,,,,,,
0,,,609,1.0752683877944946,1.1556153297424316,1.1430004835128784,0.9244086742401123,1.260984182357788,,,,,,,,,,,,,
0,,,619,1.1273549795150757,1.2604583501815796,1.2042607069015503,0.9870443344116211,1.2923325300216675,,,,,,,,,,,,,
0,,,629,1.1376886367797852,1.1567168235778809,1.1495718955993652,1.001325249671936,1.2102843523025513,,,,,,,,,,,,,
0,,,639,1.1214032173156738,1.1969835758209229,1.143687129020691,1.0338973999023438,1.1583360433578491,,,,,,,,,,,,,
0,,,649,1.1171705722808838,1.1043355464935303,1.1095445156097412,0.9440699815750122,1.175325870513916,,,,,,,,,,,,,
0,,,659,0.9024801254272461,1.0533454418182373,1.0146898031234741,0.7788642644882202,1.145421028137207,,,,,,,,,,,,,
0,,,669,0.9094148278236389,1.0601327419281006,0.9924638867378235,0.8480349183082581,1.0459296703338623,,,,,,,,,,,,,
