epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_family_loss,train_genus_loss,train_loss,train_order_loss,train_species_loss,val_family_acc,val_family_acc_epoch,val_family_loss,val_genus_acc,val_genus_acc_epoch,val_genus_loss,val_loss,val_order_acc,val_order_acc_epoch,val_order_loss,val_species_acc,val_species_acc_epoch,val_species_loss
,2.9999999999999997e-05,0.0003,0,,,,,,,,,,,,,,,,,,
0,,,9,0.9696513414382935,1.0489916801452637,0.9959028959274292,0.7420860528945923,1.0707093477249146,,,,,,,,,,,,,
0,,,19,0.748247504234314,0.7685623168945312,0.7605685591697693,0.7317783236503601,0.7730822563171387,,,,,,,,,,,,,
0,,,29,0.7627455592155457,0.7841877937316895,0.7683480381965637,0.6972134113311768,0.7874915599822998,,,,,,,,,,,,,
0,,,39,0.7491369247436523,0.7625941634178162,0.753251314163208,0.6924908757209778,0.7725498676300049,,,,,,,,,,,,,
0,,,49,0.7393511533737183,0.7530825734138489,0.7443661093711853,0.6901546120643616,0.7620865106582642,,,,,,,,,,,,,
0,,,59,0.7368636727333069,0.7516076564788818,0.7428353428840637,0.6913691163063049,0.7599869966506958,,,,,,,,,,,,,
0,,,69,0.7342792749404907,0.7486252784729004,0.7393724918365479,0.6864545345306396,0.756193220615387,,,,,,,,,,,,,
0,,,79,0.7342900633811951,0.7491587996482849,0.7395804524421692,0.6873196363449097,0.7559962272644043,,,,,,,,,,,,,
0,,,89,0.7335883378982544,0.7475177049636841,0.7390881776809692,0.6901009678840637,0.7552391886711121,,,,,,,,,,,,,
0,,,99,0.7351788282394409,0.7498250007629395,0.7406237721443176,0.6914032101631165,0.7562179565429688,,,,,,,,,,,,,
0,,,109,0.7331366539001465,0.7479093074798584,0.7387756705284119,0.6881211400032043,0.755113959312439,,,,,,,,,,,,,
0,,,119,0.7340706586837769,0.7488145232200623,0.7397845387458801,0.6897470951080322,0.7560038566589355,,,,,,,,,,,,,
0,,,129,0.7330222725868225,0.7477594017982483,0.7382619380950928,0.6863832473754883,0.7545591592788696,,,,,,,,,,,,,
0,,,139,0.7336589694023132,0.7480475902557373,0.7386240363121033,0.6862338781356812,0.7550203800201416,,,,,,,,,,,,,
0,,,149,0.7333817481994629,0.7484232187271118,0.738838255405426,0.6872539520263672,0.7550777196884155,,,,,,,,,,,,,
0,,,159,0.7340458035469055,0.7484734058380127,0.7388883829116821,0.6863977313041687,0.7551218867301941,,,,,,,,,,,,,
0,,,169,0.7337244153022766,0.7482635974884033,0.7388462424278259,0.6863909959793091,0.7553673982620239,,,,,,,,,,,,,
0,,,179,0.7325790524482727,0.7466104030609131,0.7374306917190552,0.6852185130119324,0.753882646560669,,,,,,,,,,,,,
0,,,189,0.7333276867866516,0.7477891445159912,0.7384245991706848,0.6862256526947021,0.7548707127571106,,,,,,,,,,,,,
0,,,199,0.733010470867157,0.7472044229507446,0.7381054162979126,0.686928927898407,0.7543535232543945,,,,,,,,,,,,,
0,,,209,0.7334029674530029,0.7475275993347168,0.7385321259498596,0.6867038011550903,0.755144476890564,,,,,,,,,,,,,
0,,,219,0.7328824400901794,0.7473122477531433,0.7381590604782104,0.6866621375083923,0.754601240158081,,,,,,,,,,,,,
0,,,229,0.7328401803970337,0.7473136782646179,0.738074541091919,0.686168372631073,0.7545862197875977,,,,,,,,,,,,,
0,,,239,0.7325218915939331,0.746833324432373,0.7375907301902771,0.6858710050582886,0.7539259195327759,,,,,,,,,,,,,
0,,,249,0.73304682970047,0.7474194765090942,0.7382013201713562,0.6864253282546997,0.7546297311782837,,,,,,,,,,,,,
0,,,259,0.7323353290557861,0.7468605041503906,0.7374860644340515,0.6850456595420837,0.754052996635437,,,,,,,,,,,,,
0,,,269,0.733104407787323,0.7474366426467896,0.7382514476776123,0.6869061589241028,0.7545296549797058,,,,,,,,,,,,,
0,,,279,0.7330399751663208,0.7473015785217285,0.7380096912384033,0.6855473518371582,0.7545428276062012,,,,,,,,,,,,,
0,,,289,0.7323569059371948,0.746529757976532,0.7373043298721313,0.6850364208221436,0.753799557685852,,,,,,,,,,,,,
0,,,299,0.7330911159515381,0.747543215751648,0.7381927967071533,0.6854616403579712,0.7548658847808838,,,,,,,,,,,,,
0,,,309,0.7323493957519531,0.7469168305397034,0.7375486493110657,0.6855539083480835,0.7539714574813843,,,,,,,,,,,,,
0,,,319,0.7337365746498108,0.7478798627853394,0.7386263608932495,0.6862346529960632,0.7551141381263733,,,,,,,,,,,,,
0,,,329,0.7325411438941956,0.746758222579956,0.7373369932174683,0.6846699714660645,0.75374436378479,,,,,,,,,,,,,
0,,,339,0.7320526242256165,0.7466142177581787,0.7372631430625916,0.6856002807617188,0.7535736560821533,,,,,,,,,,,,,
0,,,349,0.7324417233467102,0.7466174364089966,0.7373567223548889,0.6853134036064148,0.7537143230438232,,,,,,,,,,,,,
0,,,359,0.7325534224510193,0.7466815114021301,0.7375017404556274,0.6857669353485107,0.7538206577301025,,,,,,,,,,,,,
0,,,369,0.7326191663742065,0.7469455003738403,0.7376850247383118,0.6860643625259399,0.753964364528656,,,,,,,,,,,,,
0,,,379,0.7329419851303101,0.7470697164535522,0.7377498149871826,0.6848564743995667,0.754335880279541,,,,,,,,,,,,,
0,,,389,0.7320021390914917,0.7463697195053101,0.7369401454925537,0.6843969821929932,0.7533764839172363,,,,,,,,,,,,,
0,,,399,0.7326958775520325,0.7472325563430786,0.7375824451446533,0.6847271919250488,0.7539362907409668,,,,,,,,,,,,,
0,,,409,0.7322988510131836,0.7466037273406982,0.7372329831123352,0.6844620704650879,0.7538051009178162,,,,,,,,,,,,,
0,,,419,0.7325119972229004,0.7466650009155273,0.7373365163803101,0.6848166584968567,0.7537763118743896,,,,,,,,,,,,,
0,,,429,0.7326386570930481,0.7468495965003967,0.7373836636543274,0.6846113204956055,0.7537668347358704,,,,,,,,,,,,,
0,,,439,0.7322259545326233,0.7466637492179871,0.7371752262115479,0.6849137544631958,0.7534583806991577,,,,,,,,,,,,,
