epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_family_loss,train_genus_loss,train_loss,train_order_loss,train_species_loss,val_family_acc,val_family_acc_epoch,val_family_loss,val_genus_acc,val_genus_acc_epoch,val_genus_loss,val_loss,val_order_acc,val_order_acc_epoch,val_order_loss,val_species_acc,val_species_acc_epoch,val_species_loss
,2.9999999999999997e-05,0.0003,0,,,,,,,,,,,,,,,,,,
0,,,9,4.097628116607666,4.257493495941162,4.157148838043213,3.4781205654144287,4.3841962814331055,,,,,,,,,,,,,
0,,,19,4.081545352935791,4.239666938781738,4.152483940124512,3.6104001998901367,4.342134475708008,,,,,,,,,,,,,
0,,,29,3.6665451526641846,3.8303987979888916,3.70253849029541,3.082197904586792,3.8699822425842285,,,,,,,,,,,,,
0,,,39,3.6027121543884277,3.7584192752838135,3.6412220001220703,3.112248182296753,3.782158136367798,,,,,,,,,,,,,
0,,,49,3.8474531173706055,3.8952853679656982,3.7790939807891846,3.0249454975128174,3.946784257888794,,,,,,,,,,,,,
0,,,59,2.8188271522521973,3.038922071456909,2.925673246383667,2.316102981567383,3.1430094242095947,,,,,,,,,,,,,
0,,,69,2.8223047256469727,2.9944028854370117,2.8536221981048584,2.337942123413086,2.966059684753418,,,,,,,,,,,,,
0,,,79,2.397467613220215,2.5529773235321045,2.4246277809143066,1.9108988046646118,2.5437357425689697,,,,,,,,,,,,,
0,,,89,2.272780656814575,2.4681477546691895,2.376145124435425,1.9995627403259277,2.515193462371826,,,,,,,,,,,,,
0,,,99,2.5253641605377197,2.5326476097106934,2.5094687938690186,2.080315113067627,2.6530497074127197,,,,,,,,,,,,,
0,,,109,2.375053644180298,2.3124196529388428,2.3033270835876465,1.8792921304702759,2.422631025314331,,,,,,,,,,,,,
0,,,119,2.286440849304199,2.464003324508667,2.336508274078369,1.9213993549346924,2.430595636367798,,,,,,,,,,,,,
0,,,129,2.2319676876068115,2.3860044479370117,2.3106391429901123,1.9056211709976196,2.4595563411712646,,,,,,,,,,,,,
0,,,139,2.4027352333068848,2.431884765625,2.3861782550811768,2.07814359664917,2.4628922939300537,,,,,,,,,,,,,
0,,,149,2.0805017948150635,2.0782594680786133,2.080249309539795,1.7751731872558594,2.2037196159362793,,,,,,,,,,,,,
